ID,mean,std,max,min,p2p,rms,lat,long,size,SKEW,KURT,ENERGY,ENTROPY,CREST,MEAN_APPROXIMATION,STD_APPROXIMATION,MEAN_DETAIL,STD_DETAIL,ENERGY_APPROXIMATION,ENERGY_DETAIL,ENTROPY_APPROXIMATION,ENTROPY_DETAIL,MAX_APPROXIMATION,MAX_DETAIL,MIN_APPROXIMATION,MIN_DETAIL,VARIANCE_APPROXIMATION,VARIANCE_DETAIL,label
0.7130268517748773,0.3484846950648878,0.5227680233749606,0.6218441370786646,0.0684275047032752,0.6803009928724263,0.4073759282889212,0.5356373269115768,0.3774247215859016,0.32372788619368936,0.6077171766355799,0.37330517401706337,0.2579612464209534,0.5974679148682673,0.7749795910123033,0.3489654306628786,0.5200426581645664,-0.1275267129809307,1.1301826362108145,0.2557028385462293,1.3424267002627914,0.587099473038896,0.5989451458751399,0.6218441370786648,0.6269456935316492,0.0684275047032752,-0.24988080346875916,0.27044420375615363,1.2769795914338806,0.35132191419196035
0.24592651093191453,0.060594480572573516,5.144400425509468e-17,0.03628158858694438,0.09457251379198495,0.0,0.055575907783797424,0.7690942773404374,0.7196698095067657,0.06383366770016409,0.0,9.043845697655388e-17,0.001796740582539484,0.9929814807391947,2.720183500349045e-16,0.06067807082564778,2.439567653073354e-17,0.6845763083273104,0.0,0.001795653954582567,0.0,0.9917248300848424,0.9092208455845617,0.036281588586944385,0.0,0.09457251379198496,1.0,5.951486756687726e-34,0.0,0.03815338217675663
0.9426801895419402,0.20475398708479775,6.859200567345957e-17,0.12465661810007687,0.28239175847232884,0.0,0.1886407849146795,0.5356373269115768,0.3774247215859016,-0.013678643078606592,0.0,0.20364930056978542,0.016593311049094395,0.9523156235680614,0.0,0.20503644577470906,4.879135306146708e-17,0.6845763083273104,0.0,0.01658327579088352,0.0,0.9492231190158387,0.9092208455845617,0.12465661810007689,0.0,0.2823917584723289,1.0,2.3805947026750903e-33,0.0,0.25586313187037374
0.8501953612104081,0.176091685201779,0.08334159497773039,0.13401397416617325,0.18781924468034392,0.0612828079409033,0.16685609120987033,0.25922283586048317,0.73834891145411,0.43771657851541096,0.358257816536432,1.356576854648308e-16,0.026395516037020145,0.9239421512120857,0.12325332106285847,0.17633460416718985,0.08383901462981405,0.6845763083273104,0.0,0.026379552627532134,0.0,0.9172291866972184,0.9092208455845617,0.13401397416617325,0.0,0.18781924468034392,1.0,0.007028976149222231,0.0,0.16867409192496968
0.22566298112893837,0.29124969099213227,0.03990099527891338,0.19057399305457806,0.3676837919389321,0.029340031601050223,0.2691520204890163,0.9431892877552521,0.5958742235184311,0.6930512493160673,0.35825781653642946,0.0,0.06548348185410793,0.8435871921714131,0.04091026141459157,0.2916514707441458,0.04013914213937043,0.6845763083273104,0.0,0.06544387892935093,0.0,0.8354151974200911,0.9092208455845617,0.1905739930545781,0.0,0.36768379193893214,1.0,0.0016111497632778431,0.0,0.25129119857030213
0.30048216809377337,0.03229800884220127,0.02960058509673356,0.03253864616050582,0.042683742263079597,0.02352281054403633,0.03191925192400089,0.1354049888061783,0.5697467930442444,0.10486959693598387,0.6152568766684938,0.10564428538023325,0.002293950704985246,0.9958803288238601,0.25466122331243896,0.03231402968181024,0.029754259242536732,0.6835623960294439,0.0011832804804533749,0.0022959606127909747,1.2653567319195138e-06,0.9918995049880609,0.5989451458751399,0.03253864616050582,0.0,0.0426837422630796,0.9985156013039177,0.0008853154109394215,1.3997874516514082e-06,0.13503928582080738
0.4397289882783274,0.21446331959360276,0.45682668070506693,0.34860933994865034,0.07159227679580168,0.36769684764541977,0.29367450549360763,0.3430048560200564,0.5589528326650902,0.2279773846434432,0.607433703091396,0.10021021088643671,0.05838742148772812,0.9006084263546292,0.4661093257030508,0.2165185309706283,0.46050419425825695,0.6845763083273104,0.0,0.05923357473734412,0.0,0.8959696424244045,0.9092208455845617,0.34860933994865034,0.0,0.0715922767958017,1.0,0.21206398546507452,0.0,0.6825482942539113
0.6226203341923684,0.18284770603056774,0.25290691642955687,0.35983816722796597,0.09015323744656507,0.3705362055422956,0.20648073907531445,0.5356373269115768,0.3774247215859016,0.20517964617909887,0.9171923905501489,0.9350406250342294,0.07489044007557645,0.83244173209574,0.9452442061839849,0.1828739102402344,0.25267534700648603,0.6442057290241444,0.4160422042484075,0.07456486851878809,0.19490086736494097,0.8201013006274649,0.5989451458751399,0.359838167227966,0.4167906815859961,0.09015323744656509,0.563393166130577,0.06384479260993794,0.17304596317503898,0.20145607628311574
0.8979965084379415,0.9737177547629438,5.487360453876766e-16,0.5960594225854212,1.2842417059790103,0.0,0.8984244942222313,1.0355483855682182,0.8620496714509163,0.5608243662228702,0.7165156330728663,9.043845697655388e-17,0.34460616672256683,0.5997084681551584,2.720183500349045e-16,0.975061001091231,3.9033082449173665e-16,0.6845763083273104,0.0,0.34439775672808837,0.0,0.5998234172063287,0.9092208455845617,0.5960594225854213,0.0,1.2842417059790103,1.0,1.5235806097120578e-31,0.0,0.8595860908641698
0.6231399118796241,0.09352199760694559,0.03150749971022249,0.06955218793306484,0.11224961917366437,0.02839357896875828,0.0871681321117691,0.20178375880031788,0.7444956643302222,0.16414371694327912,0.42189470422480696,0.10444023964392007,0.012170993053590602,0.9592324833386122,0.11495115395210687,0.09359775247692756,0.03168705640897317,0.6998284461795019,0.01779991922739155,0.012185114279845284,0.00028633447603325596,0.9513147099500021,1.0711413326906534,0.06955218793306486,0.026685688936639647,0.11224961917366437,1.0,0.0010040689403541224,0.0003167544743832976,0.09685188424902576
