SUPPLY_ID,LATITUDE,LONGITUDE
668,37.6724114,21.3554414
1761,41.1182687,24.9223683
1279,37.9229501,23.7268068
777,39.6384962,22.4175464
1830,40.6050689,22.5487597
736,39.506579,22.9167188
1431,38.0352473,23.759774
1800,41.0820427,23.4617028
1594,39.074208,21.824312
1509,38.0192869,23.7520535
1420,37.9354635,23.7280559
535,38.2371702,21.7364005
178,37.9890595,23.6569691
648,37.3422822,22.6913764
1764,41.1182687,24.9223683
906,38.6625161,22.443673
1934,39.670496,20.8433832
1613,37.9871991,23.7946843
45,37.9890595,23.6569691
1540,38.2487435,23.9257514
293,38.0296284,23.6949815
354,40.6541997,22.9293738
1859,40.3100133,21.7984581
739,39.367557,22.9463704
196,38.0378644,23.6871983
1331,37.9487205,23.6266542
1806,41.0820427,23.4617028
1545,38.1301776,23.8578636
1239,37.9443509,23.6966157
1961,40.0403409,20.6806359
347,40.6525466,22.953215
1596,37.9106901,24.0177053
159,39.074208,21.824312
516,40.320311,23.0661894
1315,37.8838731,23.759146
1743,41.4697021,26.5466173
1312,37.8932694,23.7658431
313,37.9837928,23.7629689
362,40.6541997,22.9293738
982,39.1897595,26.4924366
417,40.6184609,22.9614025
1847,40.26291,22.5414037
898,38.4554672,22.8825938
1033,35.2963644,25.0228736
1960,39.4313592,20.2587568
469,40.5830803,22.9600784
812,39.553502,21.7680759
780,39.6246896,22.4212416
1485,38.0556442,23.7583685
1683,38.0169141,23.7552966
1648,38.118785,23.8596257
1867,40.8048828,21.5278364
1521,38.1301776,23.8578636
423,40.6023563,22.9659855
1975,39.4257832,20.0500474
683,37.7636881,21.305706
420,40.594229,22.9523189
1797,41.0820427,23.4617028
1916,39.2648724,20.8749075
758,39.506579,22.9167188
1658,38.0622969,23.7599103
696,37.0802026,22.166867
803,39.553502,21.7680759
1983,39.7627551,19.8186982
1084,37.9646757,23.6707666
621,37.5842718,22.8463007
1426,38.020741,23.7959223
1401,37.9649405,23.7371645
226,38.0296284,23.6949815
1417,37.9229501,23.7268068
833,38.8350995,22.4103948
1662,38.0933352,23.8152429
1507,38.0192869,23.7520535
290,38.0617317,23.7126572
1005,35.42874380000001,24.025014
1191,37.9567449,23.6312718
1017,35.4946867,24.0193358
1568,38.0169141,23.7552966
1680,38.0363,23.7721998
1532,38.01400870000001,23.8242643
1598,37.9106901,24.0177053
52,37.9907104,23.7632924
1858,40.3100133,21.7984581
1837,40.26291,22.5414037
1014,35.42874380000001,24.025014
1910,39.13587589999999,20.9752637
254,37.9899323,23.7498181
242,37.9907104,23.7632924
939,38.5984693,23.5334726
839,38.97183709999999,22.6675398
754,39.367557,22.9463704
735,39.3532761,22.9617457
504,40.320311,23.0661894
1016,35.5079351,24.0247558
994,36.3205315,28.1005632
1984,39.1977287,20.170041
753,39.3979946,23.1808037
470,40.4805336,22.8546753
146,38.0021175,23.7133553
1733,41.1145301,25.4112679
1668,38.0511604,23.7680577
343,40.6376556,22.9543476
1912,39.13587589999999,20.9752637
1612,38.024942,23.79748
107,37.9831366,23.7368041
1569,38.0569782,23.8006143
1410,37.9229501,23.7268068
793,39.5524047,22.4303582
886,38.3570993,22.7889422
1296,37.9289902,23.7529947
33,37.9901469,23.7120368
1799,41.0806276,23.5497385
1498,38.0090986,23.8242985
399,40.9506325,22.6182191
1808,41.0837246,23.5423563
1283,37.9229501,23.7268068
1911,39.1527258,20.9222988
1805,41.0820427,23.4617028
412,40.6099673,22.9568021
1165,37.9299789,23.6342572
1675,38.0352473,23.759774
978,37.7662425,26.7260713
631,37.5582223,22.7068588
612,37.5842718,22.8463007
825,39.3414435,22.0917502
1841,40.26291,22.5414037
1726,40.8551059,25.7417761
1338,37.96452,23.5679726
1674,38.0192869,23.7520535
394,40.9181761,22.8747643
1831,40.6267912,22.4406242
944,38.4109234,23.5490415
787,39.5524047,22.4303582
286,38.0378644,23.6871983
327,40.6430365,22.9401863
310,38.0724807,23.7470526
1217,37.9366072,23.731093
1450,38.020741,23.7959223
1676,38.033916,23.737403
1637,38.0933352,23.8152429
1110,37.9129729,23.7662578
1966,39.7627551,19.8186982
1116,37.98595700000001,23.6524974
514,40.0011932,23.4204919
1415,37.9354635,23.7280559
411,40.6074317,22.9598784
1935,39.7790967,21.1854813
220,38.0226558,23.6880042
663,37.5974847,22.0413775
1602,37.8039308,24.0503969
280,37.9959426,23.6830046
1399,37.8640519,23.7454264
1355,37.9703784,23.4636342
1921,39.086023,20.7003268
1823,40.5115162,22.2148981
376,40.6545294,22.9067883
205,38.0617317,23.7126572
167,37.9890595,23.6569691
87,38.0078308,23.6823818
1441,38.0330559,23.7498118
1876,39.074208,21.824312
610,38.0737742,22.6338975
43,38.030062,23.7082108
1408,37.9354635,23.7280559
505,40.320311,23.0661894
1619,37.9871991,23.7946843
141,37.9903022,23.7402104
1652,38.0512581,23.8021097
801,39.553502,21.7680759
1735,40.8551059,25.7417761
1820,40.7909792,22.4106812
1584,38.0722918,23.5113752
211,38.0146322,23.7053501
321,40.6518675,22.9451596
1298,37.8838731,23.759146
1194,37.9534151,23.6595153
1366,37.94449460000001,23.7208393
674,37.6724114,21.3554414
1371,37.9606327,23.7125466
125,38.0006895,23.7462833
1288,37.8313786,23.7749064
56,38.0104638,23.7007324
138,38.0007049,23.7370788
1287,37.8838731,23.759146
1374,37.9469456,23.6877713
1480,38.0049076,23.7785742
1306,37.9606327,23.7125466
1411,37.9545807,23.7383143
811,39.553502,21.7680759
389,40.9181761,22.8747643
133,37.99106640000001,23.7243818
652,37.4813502,22.4376627
276,38.0078308,23.6823818
1392,37.827508,23.8069065
977,37.5825052,26.0591867
1631,37.9871991,23.7946843
1062,35.2230333,25.7221123
263,38.0039437,23.742903
304,38.1081993,23.7194555
126,38.0006895,23.7462833
299,38.0378644,23.6871983
1419,37.9229501,23.7268068
1010,35.42874380000001,24.025014
1324,37.9534151,23.6595153
925,38.4109234,23.5490415
342,40.6525466,22.953215
409,40.6098708,22.9747288
1148,37.9768566,23.6532208
104,38.0034352,23.727173
88,37.9669567,23.746057
1835,40.3176283,22.5875324
121,37.9884942,23.7565863
1336,37.96452,23.5679726
1058,35.2562394,25.6065459
1946,39.6684968,20.8530123
1337,37.9548428,23.6185383
1234,37.94449460000001,23.7208393
858,38.4554672,22.8825938
1044,35.3285686,25.0718277
1758,40.9843617,25.6479655
102,38.0112323,23.7371355
1562,38.0169141,23.7552966
924,38.4109234,23.5490415
1989,39.7627551,19.8186982
229,37.9663197,23.7675694
679,37.7636881,21.305706
567,38.22376260000001,21.7549156
407,40.5849639,22.9460941
999,36.8755596,27.2864059
1917,39.1459563,20.7505499
960,37.85641,24.9101281
397,41.0195054,22.5371552
681,37.7636881,21.305706
1721,38.0178806,23.9979811
1352,37.9722528,23.6463577
1200,37.8838731,23.759146
731,39.3729194,22.9366914
708,37.2041382,21.9866603
1028,35.338731,25.1482491
927,38.5984693,23.5334726
1687,38.0452058,23.7422429
1183,37.9724565,23.6634615
1064,35.0232357,25.8020743
1895,38.381272,21.453899
1398,37.8838731,23.759146
1300,37.9354635,23.7280559
60,37.9907104,23.7632924
1330,37.9368069,23.6360172
849,38.7785777,22.7685309
1321,37.9531249,23.6816363
58,37.9668506,23.75
207,37.997718,23.6739508
650,37.4813502,22.4376627
1550,38.0352473,23.759774
1181,37.98595700000001,23.6524974
1796,41.0820427,23.4617028
7,37.9847292,23.7578853
985,38.5619069,26.0817858
1703,37.7375886,23.941751
1539,38.0293616,23.7329608
1422,37.9228947,23.7410981
997,36.7998512,27.1029431
1040,35.2690984,25.2396099
64,37.9707081,23.7486235
480,40.5026766,22.9169454
1250,37.9355223,23.7605497
1673,38.0192869,23.7520535
1446,38.0169141,23.7552966
1535,38.0325332,23.8356334
1927,38.7375342,20.7182064
1230,37.9617869,23.7513958
29,37.9831366,23.7368041
638,39.074208,21.824312
74,38.0296284,23.6949815
577,38.1633132,22.3185824
112,37.9695665,23.7557391
353,40.6372735,22.9353009
1957,39.6784673,20.8369577
1367,37.9394745,23.713473
1219,37.9514647,23.7284684
301,38.0617317,23.7126572
890,38.4115377,22.6760481
54,38.030062,23.7082108
422,40.6023563,22.9659855
212,38.0100326,23.6677927
1175,37.9703784,23.4636342
460,40.6136319,22.9679772
1787,41.126455,24.1181856
296,38.0378644,23.6871983
984,39.14543889999999,25.9661171
1590,38.0178806,23.9979811
1786,41.126455,24.1181856
859,38.4554672,22.8825938
1552,38.0622969,23.7599103
1896,38.5331578,21.0763488
1710,37.9613488,23.9952789
1650,38.0895887,23.7977479
1122,37.9471012,23.7015776
182,38.030062,23.7082108
1060,35.2230333,25.7221123
1232,37.827508,23.8069065
1292,37.9228947,23.7410981
1995,39.7627551,19.8186982
1029,35.3336416,25.1210703
1386,37.8619956,23.7541813
445,40.5745629,22.9465596
1439,38.0352473,23.759774
1280,37.9559518,23.7264776
1332,37.9599679,23.625872
418,40.4235811,22.9571629
1008,35.5169936,24.0241223
1788,41.2917211,24.5174021
1125,37.9376968,23.7493748
1589,38.0707889,23.9910173
856,38.6373846,23.2122745
1592,37.9106901,24.0177053
206,38.0100326,23.6677927
367,40.6442313,22.9190152
942,38.4109234,23.5490415
578,39.074208,21.824312
408,40.5849639,22.9460941
1932,39.55425049999999,20.9196716
531,38.1579944,21.6592255
716,37.0733065,22.4289933
1745,41.1145301,25.4112679
36,37.98049640000001,23.7561153
1403,37.9366072,23.731093
1251,37.9514647,23.7284684
608,38.0737742,22.6338975
499,40.3023916,23.4208353
267,38.0006895,23.7462833
571,38.1127423,21.9249867
281,38.0100326,23.6677927
547,38.2371702,21.7364005
1089,37.9559518,23.7264776
1563,38.0933352,23.8152429
1899,38.3946867,21.8333976
27,37.9668506,23.75
934,38.3380448,23.6202585
75,37.99080960000001,23.7450911
1360,37.9471012,23.7015776
1034,35.3272623,25.1299487
1240,37.9289902,23.7529947
216,38.0142141,23.6545055
414,40.6186627,22.9570433
1261,37.9228947,23.7410981
256,37.9901469,23.7120368
1564,38.0352473,23.759774
322,40.6518675,22.9451596
1334,37.9578297,23.6372814
89,37.9817943,23.7170039
912,38.37877539999999,22.3787091
180,38.0617317,23.7126572
1414,37.9354635,23.7280559
917,38.322432,23.162499
439,40.6120795,22.9831264
1551,38.0722402,23.8139199
1729,40.8551059,25.7417761
127,37.9865466,23.7419847
1467,38.0352473,23.759774
361,40.65748749999999,22.9115173
142,38.0006895,23.7462833
479,40.60212569999999,22.9727602
992,36.19432,28.1161681
804,39.553502,21.7680759
42,37.9907104,23.7632924
519,40.39709879999999,23.7870822
935,38.5984693,23.5334726
802,39.5976723,21.9789352
950,38.0511604,23.7680577
194,38.0226558,23.6880042
872,38.4554672,22.8825938
1295,37.8953537,23.744783
1091,37.9646757,23.6707666
627,37.5582223,22.7068588
1621,38.0606121,23.8566786
1825,40.5115162,22.2148981
1344,37.9747181,23.6385387
1873,38.1807138,20.3902598
1798,41.0820427,23.4617028
868,38.3883443,22.673499
1141,37.9724565,23.6634615
897,38.4554672,22.8825938
1497,38.0330559,23.7498118
1691,38.0375283,23.5442699
198,37.997718,23.6739508
1931,39.55425049999999,20.9196716
1000,36.8755596,27.2864059
625,37.6456561,22.8146169
170,38.0368388,23.7276852
900,38.4554672,22.8825938
1665,38.0895887,23.7977479
528,38.2407373,21.7461882
165,39.074208,21.824312
77,37.9802052,23.7680259
1640,38.1035092,23.8374452
44,37.99080960000001,23.7450911
553,38.2794669,21.7521278
377,40.7137773,22.9283587
987,38.3591314,26.0650307
1020,35.3275708,24.5005038
1943,39.6784673,20.8369577
1777,40.77799359999999,24.2112073
1988,39.7627551,19.8186982
461,40.5830803,22.9600784
1924,38.89408299999999,20.9268201
1556,38.0602,23.7920834
744,39.367557,22.9463704
1513,38.0524345,23.8199058
928,38.4109234,23.5490415
1156,37.9768566,23.6532208
350,40.6309797,22.9648747
96,37.9748045,23.7751799
1607,38.05145,23.8597472
907,38.5272911,22.3782856
476,40.5913928,22.9851404
974,37.4524759,25.3987988
1900,38.3946867,21.8333976
403,40.6023563,22.9659855
1382,37.8619956,23.7541813
495,40.4235811,22.9571629
324,40.6518675,22.9451596
766,39.3757507,22.97253
437,40.60212569999999,22.9727602
143,37.9899323,23.7498181
1253,37.9471012,23.7015776
1644,38.0722402,23.8139199
775,39.6269945,22.3964308
1686,38.0236403,23.7327993
1092,37.96452,23.5679726
1166,37.9344376,23.6423067
1078,37.9724565,23.6634615
1869,40.8048828,21.5278364
1889,38.6109481,21.3769891
1730,40.8551059,25.7417761
1159,37.9747181,23.6385387
1933,39.6650134,20.8518098
496,40.4774605,23.3430883
1785,41.0753151,24.2271616
884,38.3980277,22.6258244
1833,40.26291,22.5414037
1144,37.9481967,23.6684403
270,38.0054558,23.6915065
1488,38.2487435,23.9257514
572,38.2478916,21.7361885
1275,37.9606327,23.7125466
1124,37.9534151,23.6595153
57,37.9747136,23.7164323
585,38.1927362,22.2016026
1430,38.0933352,23.8152429
1118,37.9724565,23.6634615
873,38.4554672,22.8825938
1243,37.9571421,23.7014976
1994,39.7627551,19.8186982
1736,40.8551059,25.7417761
1878,37.7859361,20.8672131
1974,39.7627551,19.8186982
331,40.6518675,22.9451596
894,38.4554672,22.8825938
742,39.367557,22.9463704
1525,38.0330559,23.7498118
1506,38.0330559,23.7498118
641,37.5184561,23.4545299
1187,37.9724565,23.6634615
623,37.5842718,22.8463007
1683,38.0169141,23.7552966
1521,38.1301776,23.8578636
260,37.9817943,23.7170039
1485,38.0556442,23.7583685
807,39.553502,21.7680759
145,38.0021175,23.7133553
993,36.3205315,28.1005632
1660,38.0673903,23.7813182
378,40.7178604,22.7341453
1645,38.0544115,23.8345925
1906,39.4351035,21.0806607
840,39.074208,21.824312
602,37.9184741,22.9982204
1704,38.0170492,23.8593451
1520,38.0395949,23.7606018
669,37.6725355,21.434075
1329,37.9698532,23.6985909
1346,37.9724565,23.6634615
283,38.0617317,23.7126572
1565,38.07444,23.8067487
1734,40.8551059,25.7417761
264,38.0006895,23.7462833
1538,38.024942,23.79748
1965,39.7627551,19.8186982
733,39.4587872,23.1137202
816,40.08489489999999,21.4306002
1314,37.9394745,23.713473
1402,37.9129729,23.7662578
1380,39.074208,21.824312
1642,38.118785,23.8596257
1772,40.7437662,24.6430427
210,38.0378644,23.6871983
1795,41.0837246,23.5423563
47,37.9669567,23.746057
1394,37.827508,23.8069065
968,37.439611,24.8880925
349,40.6455525,23.0118975
1424,37.9537757,23.8559055
1698,37.9537757,23.8559055
1368,37.925862,23.7119251
458,40.60212569999999,22.9727602
790,39.6430541,22.4470275
1391,37.827508,23.8069065
1038,35.2963644,25.0228736
1003,36.61018869999999,27.1610617
1810,41.0820427,23.4617028
835,38.9432839,22.9325748
1158,37.9871449,23.6419455
820,39.6993346,21.6335186
282,38.0100326,23.6677927
1210,37.953283,23.7087275
325,40.628504,22.9507099
612,37.5842718,22.8463007
746,39.3635451,22.9509289
749,39.3729194,22.9366914
631,37.5582223,22.7068588
1756,40.8932238,25.4761269
978,37.7662425,26.7260713
1077,37.9722528,23.6463577
983,38.9882174,26.5123033
688,37.0802026,22.166867
1449,37.9962226,23.765338
405,40.6098708,22.9747288
392,40.9181761,22.8747643
1415,37.9354635,23.7280559
1846,40.26291,22.5414037
1824,40.5115162,22.2148981
527,38.2207737,21.7366312
94,37.9748045,23.7751799
152,37.9894728,23.6789292
1885,38.6109481,21.3769891
1052,35.05946369999999,24.7855271
1577,38.1537091,23.3436728
284,38.030062,23.7082108
1712,38.0170492,23.8593451
239,37.995752,23.7776815
635,39.074208,21.824312
1926,38.7375342,20.7182064
727,39.367557,22.9463704
319,40.628504,22.9507099
1533,38.2487435,23.9257514
245,37.976591,23.7649908
446,40.6074317,22.9598784
1199,37.9552658,23.7220834
834,39.074208,21.824312
1891,38.55592900000001,21.6740721
1667,38.14109940000001,23.8311079
1865,40.08489489999999,21.4306002
135,38.0056531,23.7244783
1617,38.0354686,23.8511229
1310,37.8313786,23.7749064
333,40.6318012,22.9471962
1555,38.0602,23.7920834
988,36.3551657,27.9938711
1792,41.126455,24.1181856
1697,37.9106901,24.0177053
1045,35.211961,25.0110063
1025,35.3275708,24.5005038
25,38.0374707,23.6978864
1600,38.0178806,23.9979811
1541,38.0602,23.7920834
1779,40.77799359999999,24.2112073
39,38.0007049,23.7370788
734,39.4587872,23.1137202
762,39.3729194,22.9366914
1794,41.0907729,23.5463662
1202,37.9571421,23.7014976
797,39.553502,21.7680759
1170,37.9299789,23.6342572
1985,39.6917535,19.7932153
706,37.0802026,22.166867
1731,40.8551059,25.7417761
660,37.7133997,22.2717815
252,37.96062149999999,23.7567478
718,36.7690519,22.5006693
888,38.3570993,22.7889422
704,37.0802026,22.166867
975,37.4524759,25.3987988
707,37.08508399999999,22.0440322
10,38.0100326,23.6677927
1997,39.7627551,19.8186982
1504,38.0293616,23.7329608
622,37.5842718,22.8463007
298,38.0378644,23.6871983
1864,40.5182897,21.6886909
752,39.506579,22.9167188
599,38.0237317,23.0146275
918,38.3272127,23.3125894
695,37.2041382,21.9866603
710,37.2555737,21.6792186
692,37.29595,21.9781589
689,37.0802026,22.166867
160,38.0374707,23.6978864
1317,37.9694817,23.6207523
770,39.1284576,22.9082801
757,39.3532761,22.9617457
869,38.4554672,22.8825938
259,37.9767521,23.7103087
1301,37.9120426,23.7098513
671,37.4243116,21.8010516
1709,38.0170492,23.8593451
237,37.96062149999999,23.7567478
1348,37.9871449,23.6419455
1119,37.9571421,23.7014976
1905,38.8556829,21.2368084
970,37.0436365,25.2284277
37,38.0724807,23.7470526
1138,37.9698532,23.6985909
1903,38.7744793,21.1072539
1971,39.7627551,19.8186982
1030,35.3386998,25.1577575
923,38.3962372,23.7926552
308,38.0724807,23.7470526
1663,38.0895887,23.7977479
1328,37.9299789,23.6342572
690,37.1267401,21.8754722
1043,35.3340246,25.3406766
1212,37.953283,23.7087275
474,40.5026766,22.9169454
62,37.9802052,23.7680259
996,36.8755596,27.2864059
1413,37.9129729,23.7662578
253,38.0056531,23.7244783
1579,38.0722918,23.5113752
1702,38.0170492,23.8593451
1762,41.1182687,24.9223683
939,38.5984693,23.5334726
546,38.2763143,21.7636574
1545,38.1301776,23.8578636
1561,38.0325332,23.8356334
1611,38.0325332,23.8356334
1450,38.020741,23.7959223
1351,37.9629476,23.6554686
657,37.4813502,22.4376627
719,38.3272127,23.3125894
1966,39.7627551,19.8186982
1217,37.9366072,23.731093
1637,38.0933352,23.8152429
1110,37.9129729,23.7662578
1116,37.98595700000001,23.6524974
472,39.074208,21.824312
803,39.553502,21.7680759
1739,41.4697021,26.5466173
756,39.3532761,22.9617457
1751,41.1145301,25.4112679
971,37.1184217,25.2388843
1767,40.9533737,24.8408126
1325,37.95198,23.6415334
826,39.506579,22.9167188
1816,40.8728458,23.7227537
833,38.8350995,22.4103948
226,38.0296284,23.6949815
791,39.6396597,22.4190684
693,37.0802026,22.166867
467,40.5751549,22.9699237
557,38.2407373,21.7461882
1076,37.9471012,23.7015776
1507,38.0192869,23.7520535
1464,38.0265707,23.8198045
453,40.6120795,22.9831264
1744,41.4697021,26.5466173
1426,38.020741,23.7959223
1980,39.7627551,19.8186982
550,38.2613948,21.7439534
490,40.6023563,22.9659855
1056,35.2279016,25.1765647
1279,37.9229501,23.7268068
1911,39.1527258,20.9222988
305,38.0724807,23.7470526
1969,39.6917535,19.7932153
1732,40.8551059,25.7417761
1150,37.9393131,23.6424563
1967,39.7627551,19.8186982
1443,38.0352473,23.759774
404,40.6099673,22.9568021
269,38.0034352,23.727173
1339,37.9567449,23.6312718
1104,37.953283,23.7087275
1309,37.8313786,23.7749064
1027,35.327782,24.6905436
1934,39.670496,20.8433832
1737,41.1312801,26.2993697
285,38.0378644,23.6871983
1992,39.7627551,19.8186982
293,38.0296284,23.6949815
225,38.0378644,23.6871983
196,38.0378644,23.6871983
1814,41.2691594,23.2307693
800,39.553502,21.7680759
189,38.0296284,23.6949815
772,39.6384962,22.4175464
178,37.9890595,23.6569691
483,40.6015101,22.9525926
1412,37.9445808,23.7591281
648,37.3422822,22.6913764
1764,41.1182687,24.9223683
1708,37.8302005,23.8582519
1743,41.4697021,26.5466173
1616,38.0325332,23.8356334
982,39.1897595,26.4924366
1022,35.3275708,24.5005038
1847,40.26291,22.5414037
362,40.6541997,22.9293738
355,40.6433635,22.9339563
417,40.6184609,22.9614025
845,38.8350995,22.4103948
473,40.5026766,22.9169454
456,40.4235811,22.9571629
1983,39.7627551,19.8186982
1793,41.1352428,23.7394824
726,39.3635451,22.9509289
1459,38.0354686,23.8511229
780,39.6246896,22.4212416
1247,39.074208,21.824312
257,38.0021175,23.7133553
1960,39.4313592,20.2587568
1811,41.168458,23.2765624
1024,35.21623599999999,24.3935655
1625,38.0354686,23.8511229
274,38.0054558,23.6915065
1065,35.0232357,25.8020743
356,40.8028808,22.6165554
947,38.4109234,23.5490415
1121,39.074208,21.824312
922,38.4109234,23.5490415
1201,37.9471012,23.7015776
1489,38.02236449999999,23.7360857
1239,37.9443509,23.6966157
649,37.4813502,22.4376627
1742,41.4697021,26.5466173
364,40.6787526,22.6037187
1955,39.55425049999999,20.9196716
1913,39.2648724,20.8749075
1596,37.9106901,24.0177053
347,40.6525466,22.953215
1766,41.1182687,24.9223683
1315,37.8838731,23.759146
516,40.320311,23.0661894
1421,39.7627551,19.8186982
457,40.5851574,23.0243592
1862,40.3100133,21.7984581
1800,41.0820427,23.4617028
1431,38.0352473,23.759774
1113,37.9289902,23.7529947
1420,37.9354635,23.7280559
1086,37.9299789,23.6342572
310,38.0724807,23.7470526
448,40.6098708,22.9747288
139,38.0021175,23.7133553
286,38.0378644,23.6871983
1186,37.9871449,23.6419455
1722,38.0707889,23.9910173
1826,40.5115162,22.2148981
435,40.6120795,22.9831264
1838,40.26291,22.5414037
1005,35.42874380000001,24.025014
1680,38.0363,23.7721998
1939,39.55425049999999,20.9196716
1157,37.9703784,23.4636342
1191,37.9567449,23.6312718
1266,37.9093343,23.7408677
1567,38.0395949,23.7606018
1296,37.9289902,23.7529947
33,37.9901469,23.7120368
1768,40.9802382,24.9522412
540,38.22376260000001,21.7549156
101,37.9947992,23.7244613
98,37.98049640000001,23.7561153
839,38.97183709999999,22.6675398
144,37.9976709,23.7172408
1004,37.1326,26.833868
586,38.1022351,22.3317449
1473,38.0363,23.7721998
1197,37.9445808,23.7591281
1580,39.074208,21.824312
767,39.3434619,22.9291491
1338,37.96452,23.5679726
1,37.9781925,23.7244996
470,40.4805336,22.8546753
1364,37.9230902,23.7006936
774,39.6384962,22.4175464
994,36.3205315,28.1005632
1016,35.5079351,24.0247558
1343,37.98595700000001,23.6524974
1633,38.0722402,23.8139199
798,39.553502,21.7680759
908,38.5020866,22.5734992
488,39.074208,21.824312
1612,38.024942,23.79748
1851,40.26291,22.5414037
1569,38.0569782,23.8006143
146,38.0021175,23.7133553
1281,37.953283,23.7087275
343,40.6376556,22.9543476
1668,38.0511604,23.7680577
1733,41.1145301,25.4112679
1964,39.6917535,19.7932153
195,38.0368388,23.7276852
1783,40.9126449,24.276639
57,37.9747136,23.7164323
1430,38.0933352,23.8152429
1605,37.9884942,23.7565863
1923,38.89408299999999,20.9268201
380,40.8028808,22.6165554
636,39.074208,21.824312
890,38.4115377,22.6760481
1220,37.9606327,23.7125466
1614,38.0265707,23.8198045
300,38.0296284,23.6949815
1390,37.8640519,23.7454264
769,39.1284576,22.9082801
120,37.9897207,23.7651761
1652,38.0512581,23.8021097
778,39.7358476,22.2304775
795,39.632574,22.4256076
1349,37.9768566,23.6532208
1602,37.8039308,24.0503969
611,38.0737742,22.6338975
532,38.2397453,21.7307875
1937,39.670496,20.8433832
831,39.3587974,21.9415165
524,38.2397453,21.7307875
438,40.61703199999999,22.9742355
1287,37.8838731,23.759146
1288,37.8313786,23.7749064
620,37.5842718,22.8463007
56,38.0104638,23.7007324
1411,37.9545807,23.7383143
1103,37.9394745,23.713473
625,37.6456561,22.8146169
1727,40.8551059,25.7417761
303,38.0724807,23.7470526
1000,36.8755596,27.2864059
1535,38.0325332,23.8356334
1673,38.0192869,23.7520535
1927,38.7375342,20.7182064
351,40.6382241,22.9607032
699,37.0802026,22.166867
1241,37.8313786,23.7749064
715,37.0733065,22.4289933
1575,38.0544115,23.8345925
1770,40.935216,24.3995818
205,38.0617317,23.7126572
1823,40.5115162,22.2148981
1125,37.9376968,23.7493748
1949,39.55425049999999,20.9196716
292,38.0374707,23.6978864
465,40.5745629,22.9465596
104,38.0034352,23.727173
1148,37.9768566,23.6532208
1618,38.0090986,23.8242985
937,38.4109234,23.5490415
1189,37.9703784,23.4636342
883,38.3980277,22.6258244
1406,37.9366072,23.731093
1929,39.7790967,21.1854813
962,37.7505462,24.9466603
1187,37.9724565,23.6634615
1946,39.6684968,20.8530123
1336,37.96452,23.5679726
1741,39.074208,21.824312
1058,35.2562394,25.6065459
672,37.6724114,21.3554414
1626,38.0354686,23.8511229
610,38.0737742,22.6338975
26,38.0724807,23.7470526
1553,38.0078815,23.7904125
1778,40.77799359999999,24.2112073
1194,37.9534151,23.6595153
211,38.0146322,23.7053501
287,38.030062,23.7082108
1584,38.0722918,23.5113752
137,38.0034352,23.727173
972,36.3931562,25.4615092
318,37.9837928,23.7629689
1418,37.9228947,23.7410981
1483,38.0078815,23.7904125
1408,37.9354635,23.7280559
220,38.0226558,23.6880042
1653,38.0413838,23.8031774
118,37.9669567,23.746057
1517,38.3346273,23.7408956
858,38.4554672,22.8825938
1537,38.0722402,23.8139199
1953,39.670496,20.8433832
1427,38.0325332,23.8356334
630,37.5582223,22.7068588
674,37.6724114,21.3554414
1127,37.8640519,23.7454264
1895,38.381272,21.453899
1398,37.8838731,23.759146
1330,37.9368069,23.6360172
670,37.6725355,21.434075
330,40.6762832,22.9433501
1300,37.9354635,23.7280559
927,38.5984693,23.5334726
639,39.074208,21.824312
133,37.99106640000001,23.7243818
1693,38.0375283,23.5442699
1425,38.020741,23.7959223
655,37.4813502,22.4376627
304,38.1081993,23.7194555
567,38.22376260000001,21.7549156
115,37.9976709,23.7172408
407,40.5849639,22.9460941
1224,37.9629218,23.7194449
1530,38.0078815,23.7904125
397,41.0195054,22.5371552
1821,40.9715178,22.0586722
157,37.997718,23.6739508
681,37.7636881,21.305706
1040,35.2690984,25.2396099
156,37.9894728,23.6789292
1539,38.0293616,23.7329608
1271,37.9629218,23.7194449
997,36.7998512,27.1029431
18,37.9910674,23.6707902
471,40.4235811,22.9571629
1703,37.7375886,23.941751
525,38.2371702,21.7364005
806,39.553502,21.7680759
78,37.976591,23.7649908
200,37.997718,23.6739508
1947,39.6650134,20.8518098
915,38.3771824,23.1066044
1062,35.2230333,25.7221123
186,38.0296284,23.6949815
1886,38.6109481,21.3769891
638,39.074208,21.824312
776,39.7358476,22.2304775
966,37.9768566,23.6532208
1230,37.9617869,23.7513958
74,38.0296284,23.6949815
207,37.997718,23.6739508
601,37.9292536,23.1270995
1942,39.6684968,20.8530123
233,37.9615539,23.743914
295,38.0296284,23.6949815
885,38.3980277,22.6258244
656,37.4813502,22.4376627
1181,37.98595700000001,23.6524974
1321,37.9531249,23.6816363
1995,39.7627551,19.8186982
603,37.90134219999999,22.7748002
1292,37.9228947,23.7410981
1636,38.0511604,23.7680577
848,38.8350995,22.4103948
1352,37.9722528,23.6463577
989,36.3205315,28.1005632
401,40.5745629,22.9465596
1200,37.8838731,23.759146
174,38.030062,23.7082108
530,38.2478916,21.7361885
946,38.5984693,23.5334726
1367,37.9394745,23.713473
1219,37.9514647,23.7284684
183,38.0378644,23.6871983
1638,38.0472708,23.7714547
1562,38.0169141,23.7552966
1249,37.9505331,23.7347983
1048,35.3386998,25.1577575
1807,41.0820427,23.4617028
1060,35.2230333,25.7221123
1122,37.9471012,23.7015776
