ID,mean,std,max,min,p2p,rms,lat,long,size,SKEW,KURT,ENERGY,ENTROPY,CREST,MEAN_APPROXIMATION,STD_APPROXIMATION,MEAN_DETAIL,STD_DETAIL,ENERGY_APPROXIMATION,ENERGY_DETAIL,ENTROPY_APPROXIMATION,ENTROPY_DETAIL,MAX_APPROXIMATION,MAX_DETAIL,MIN_APPROXIMATION,MIN_DETAIL,VARIANCE_APPROXIMATION,VARIANCE_DETAIL,label
1046.0,5.435684647302906,0.0604333640400834,5.4958677685950414,5.375,0.1208677685950414,5.436020582780542,39.074208,21.824312,86.0,-0.0082988266289183,-1.999931129476584,7121.627066115672,-3199.741716703636,1.0110093743949526,7.687570650595497,0.0854635000148991,0.0,0.0,7151.8316286455865,0.0,-2737.2106343998776,-0.0,7.772330735356267,0.0,7.601397897755386,0.0,0.0073040098347966,0.0,4.94262295081967
1048.0,9.523415977961433,3.0465825410450047,13.7,6.45,7.249999999999999,9.99885578797351,39.074208,21.824312,158.0,0.4973957850054538,-1.4847061260678085,36291.69349593491,-11487.958092121067,1.3701567749860115,13.484370909143683,4.304893840803148,-0.02040836644888,0.2745664896181447,36465.58730286206,13.79619307290634,-9386.22973654796,-1.005758822405185,19.374725804511403,0.0,9.121677477306465,-3.7143226936961655,18.53211098058488,0.0753867572212307,7.163934426229506
1049.0,9.219917012448136,2.407064712652362,12.322222222222225,6.774193548387097,5.548028673835126,9.52894696424147,35.3272623,25.1299487,71.0,0.490727955751156,-1.710081631078165,21883.00008960569,-7226.986156159093,1.2931357754915478,13.057061113133308,3.389993423349715,-0.0324218900618696,0.3551640108767711,22019.44693901672,15.390311082848363,-5930.938302373023,-1.005758822405185,17.426253785241805,0.0,9.580156390269355,-3.923048697486225,11.492055410354318,0.1261414746220752,9.83606557377049
1050.0,3.841666666666667,3.257500017207484,9.39344262295082,1.6833333333333331,7.7101092896174865,5.036835230567359,39.074208,21.824312,105.0,1.0952934795657394,-0.7519692688597237,6088.730193572284,-2197.107862591869,1.8649493566802116,5.43293710211664,4.585207462039535,-0.0406699371229828,0.443656635794956,6064.911963059832,23.81823051245828,-1877.3876899432605,-1.005758822405185,13.28433395475055,0.0,2.3805928299947103,-4.880392454757945,21.02412746994304,0.1968312104848983,1.845528455284552
1051.0,10.785377358490566,6.427664995678727,29.41935483870968,5.441666666666666,23.97768817204301,12.555446708967173,35.1366688,24.9663967,115.0,1.8317089198322405,2.619650065100487,66839.03863416701,-16645.40831305211,2.343154769451429,15.252826935689066,9.027315979793004,0.0966183655171869,1.0620667049511991,66597.92662577088,241.11200839607545,-13379.994255771602,-69.16312200581984,41.605250609169765,14.486334393985944,7.695678801913592,0.0,81.49243379902612,1.1279856857658974,3.838709677419355
1052.0,7.230452674897119,0.27701140745543,7.504065040650406,6.95,0.5540650406504062,7.235757127197357,39.074208,21.824312,108.0,-0.0246932399162377,-1.9993902439024391,12722.552032520258,-5016.490386234275,1.0370808346295302,10.226990080503878,0.3917304990514677,0.0,0.0,12778.863024654638,0.0,-4186.469383816573,-0.0,10.612350553417617,0.0,9.82878425849301,0.0,0.1534527838871119,0.0,7.833333333333332
1053.0,6.347107438016529,7.787389808567802,17.408333333333335,0.3,17.108333333333334,10.046353212002376,35.2909657,25.4583194,87.0,0.7085650073236495,-1.4814282952933011,36637.304268292,-8644.60637935159,1.7328012429958768,8.952671186198693,11.006833151884392,0.0044885139643798,0.0603867794068075,36636.72692709368,0.6673411990217463,-6926.562141083639,0.2383347973021123,24.619101098311635,0.8169095415171415,0.4242640687119285,0.0,121.15037603342132,0.0036465631271264,30.72131147540984
1054.0,10.475,2.208333333333333,12.683333333333334,8.266666666666667,4.416666666666666,10.70524923162049,39.074208,21.824312,113.0,1.0556411297001018e-15,-2.0,27504.566666666768,-8600.847305956358,1.1847770247020597,14.813887065858172,3.123054950240586,0.0,0.0,27504.566666666677,0.0,-6970.550677943282,-0.0,17.936942016098758,0.0,11.690832115617589,0.0,9.753472222222229,0.0,26.373983739837403
1055.0,10.732782369146005,4.6971376038612025,17.416666666666668,7.382113821138211,10.034552845528456,11.715618594553952,39.074208,21.824312,97.37275985663082,0.7200488420790284,-1.4811787010157706,49823.826016260165,-13842.017388295051,1.4866194666633197,15.165821622245437,6.637982073878265,-0.0003932582607778,0.005290748793911,49879.82117134314,0.0051226948245092,-11183.238650582443,-1.005758822405185,24.630886211331408,0.0,10.439885484835532,-0.0715730034615651,44.0628060131292,2.799202280027072e-05,16.786885245901633
1056.0,29.25102880658437,1.4805782122617817,30.75,27.788617886178866,2.961382113821138,29.288475516596154,39.074208,21.824312,90.0,0.0246932399162262,-1.9993902439024396,208448.9959349606,-34632.04952342132,1.0499010091042698,41.35872558050081,2.0937319776888748,0.0,0.0,209221.20321898343,0.0,-27105.686718998128,-0.0,43.48706704297268,0.0,39.29904029423772,0.0,4.383713594396967,0.0,30.63333333333333
1057.0,7.158333333333332,8.881784197001252e-16,7.158333333333333,7.158333333333333,0.0,7.158333333333332,39.074208,21.824312,50.0,0.23416578158512205,-1.296990295245979,6149.008333333332,-2439.2367802302238,1.0000000000000002,10.123412083987407,1.7763568394002505e-15,0.0,0.0,6149.008333333333,0.0,-2028.503230740053,-0.0,10.123412083987406,0.0,10.123412083987406,0.0,3.1554436208840472e-30,0.0,12.932203389830509
1058.0,6.526748971193417,4.090867718746654,14.266666666666667,3.2416666666666667,11.025,7.702833947662235,39.074208,21.824312,160.0,0.7488049148731731,-1.0352512490202608,14418.077150537638,-4712.095494633835,1.852132184544432,9.25277829035988,5.743148741308051,-0.0321582142686637,0.6871119509913952,14468.914953751882,57.72515204069839,-3918.1088402230457,-1.005758822405185,20.17611348985616,3.0397988292299125,4.584408964692783,-6.963100970006886,32.983757464788255,0.4721228331952014,4.5
